|||Energy sector
|||Oil & gas drilling
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
7|Société des Travaux Publics|Transportation Infrastructure|https://www.stp.tn|https://www.stp.tn/careers|https://www.stp.tn/news
8|Tunisian Transport Development|Transportation Infrastructure|https://www.ttd.tn|https://www.ttd.tn/careers|https://www.ttd.tn/news
9|Société de Construction de Routes|Transportation Infrastructure|https://www.scr.tn|https://www.scr.tn/careers|https://www.scr.tn/news
10|Tunisian Infrastructure Solutions|Transportation Infrastructure|https://www.tunisianinfrastructuresolutions.tn|https://www.tunisianinfrastructuresolutions.tn/careers|https://www.tunisianinfrastructuresolutions.tn/news

|||Airport services
1"Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Tunisian Airport Services|Airport Services|https://www.tas.tn|https://www.tas.tn/careers|https://www.tas.tn/news
2|Société Tunisienne des Aéroports|Airport Services|https://www.sta.tn|https://www.sta.tn/careers|https://www.sta.tn/news
3|Tunisair Handling|Airport Services|https://www.tunisairhandling.tn|https://www.tunisairhandling.tn/careers|https://www.tunisairhandling.tn/news
4|Société de Services Aéroportuaires|Airport Services|https://www.ssa.tn|https://www.ssa.tn/careers|https://www.ssa.tn/news
5|Tunisian Ground Services|Airport Services|https://www.tunisianservices.tn|https://www.tunisianservices.tn/careers|https://www.tunisianservices.tn/news
6|Société de Maintenance Aéroportuaire|Airport Services|https://www.sma.tn|https://www.sma.tn/careers|https://www.sma.tn/news
7|Aeroport de Tunis-Carthage|Airport Services|https://www.aeroportstunisie.tn|https://www.aeroportstunisie.tn/careers|https://www.aeroportstunisie.tn/news
8|Tunisian Security Services|Airport Services|https://www.tunisiansecurity.tn|https://www.tunisiansecurity.tn/careers|https://www.tunisiansecurity.tn/news
9|Société de Transport Aérien|Airport Services|https://www.sta.tn|https://www.sta.tn/careers|https://www.sta.tn/news
10|Tunisian Airport Logistics|Airport Services|https://www.tunisianairportlogistics.tn|https://www.tunisianairportlogistics.tn/careers|https://www.tunisianairportlogistics.tn/news

|||Consumer discretionary sector
|||Automotive parts & equipment
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|SOTU|Automotive Parts & Equipment|http://www.sotu.tn|http://www.sotu.tn/careers|http://www.sotu.tn/news
2|Tunisian Automotive Parts|Automotive Parts & Equipment|http://www.tap.tn|http://www.tap.tn/careers|http://www.tap.tn/news
3|Tunisian Auto Components|Automotive Parts & Equipment|http://www.tac.tn|http://www.tac.tn/careers|http://www.tac.tn/news
4|Société Tunisienne de Mécanique|Automotive Parts & Equipment|http://www.stm.tn|http://www.stm.tn/careers|http://www.stm.tn/news
5|Tunisian Rubber Industries|Automotive Parts & Equipment|http://www.tri.tn|http://www.tri.tn/careers|http://www.tri.tn/news
6|Société des Pièces Détachées|Automotive Parts & Equipment|http://www.spd.tn|http://www.spd.tn/careers|http://www.spd.tn/news
7|Mecaplast Tunisia|Automotive Parts & Equipment|http://www.mecaplast.tn|http://www.mecaplast.tn/careers|http://www.mecaplast.tn/news
8|Tunisian Auto Parts|Automotive Parts & Equipment|http://www.taparts.tn|http://www.taparts.tn/careers|http://www.taparts.tn/news
9|Société Tunisienne de Plastique|Automotive Parts & Equipment|http://www.stp.tn|http://www.stp.tn/careers|http://www.stp.tn/news
10|Société de Fabrication de Freins|Automotive Parts & Equipment|http://www.sff.tn|http://www.sff.tn/careers|http://www.sff.tn/news

|||Tires & rubber
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Pneumatiques|Tires & Rubber|http://www.stp.tn|http://www.stp.tn/careers|http://www.stp.tn/news
2|Tunisian Tire Company|Tires & Rubber|http://www.tunisiantire.tn|http://www.tunisiantire.tn/careers|http://www.tunisiantire.tn/news
3|Société des Pneus|Tires & Rubber|http://www.pneustn.tn|http://www.pneustn.tn/careers|http://www.pneustn.tn/news
4|Société de Fabrication de Pneus|Tires & Rubber|http://www.sfptn.tn|http://www.sfptn.tn/careers|http://www.sfptn.tn/news
5|Tunisian Rubber Industries|Tires & Rubber|http://www.tri.tn|http://www.tri.tn/careers|http://www.tri.tn/news
6|Pneus et Caoutchouc|Tires & Rubber|http://www.pneuscaoutchouc.tn|http://www.pneuscaoutchouc.tn/careers|http://www.pneuscaoutchouc.tn/news
7|Société de Recyclage de Pneus|Tires & Rubber|http://www.recyclagepneus.tn|http://www.recyclagepneus.tn/careers|http://www.recyclagepneus.tn/news
8|Société Tunisienne de Caoutchouc|Tires & Rubber|http://www.stc.tn|http://www.stc.tn/careers|http://www.stc.tn/news
9|Société des Produits en Caoutchouc|Tires & Rubber|http://www.spr.tn|http://www.spr.tn/careers|http://www.spr.tn/news
10|Pneus de Tunisie|Tires & Rubber|http://www.pneustn.tn|http://www.pneustn.tn/careers|http://www.pneustn.tn/news

|||Automobile manufacturers
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Construction Automobile|Automobile Manufacturers|http://www.stca.tn|http://www.stca.tn/careers|http://www.stca.tn/news
2|Tunisian Automotive Industry|Automobile Manufacturers|http://www.tai.tn|http://www.tai.tn/careers|http://www.tai.tn/news
3|Société de Fabrication de Véhicules|Automobile Manufacturers|http://www.sfv.tn|http://www.sfv.tn/careers|http://www.sfv.tn/news
4|Société Tunisienne de Mécanique|Automobile Manufacturers|http://www.stm.tn|http://www.stm.tn/careers|http://www.stm.tn/news
5|Tunisian Motors|Automobile Manufacturers|http://www.tunisianmotors.tn|http://www.tunisianmotors.tn/careers|http://www.tunisianmotors.tn/news
6|Société des Automobiles|Automobile Manufacturers|http://www.sda.tn|http://www.sda.tn/careers|http://www.sda.tn/news
7|Tunisian Vehicle Manufacturing|Automobile Manufacturers|http://www.tvm.tn|http://www.tvm.tn/careers|http://www.tvm.tn/news
8|Société de Production Automobile|Automobile Manufacturers|http://www.spa.tn|http://www.spa.tn/careers|http://www.spa.tn/news
9|Société de Montage Automobile|Automobile Manufacturers|http://www.sma.tn|http://www.sma.tn/careers|http://www.sma.tn/news
10|Société Tunisienne de Véhicules|Automobile Manufacturers|http://www.stv.tn|http://www.stv.tn/careers|http://www.stv.tn/news

|||Motorcycle manufacturers
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Motos|Motorcycle Manufacturers|http://www.stmotos.tn|http://www.stmotos.tn/careers|http://www.stmotos.tn/news
2|Tunisian Motorcycle Company|Motorcycle Manufacturers|http://www.tmc.tn|http://www.tmc.tn/careers|http://www.tmc.tn/news
3|Société de Fabrication de Motos|Motorcycle Manufacturers|http://www.sfm.tn|http://www.sfm.tn/careers|http://www.sfm.tn/news
4|Motos de Tunisie|Motorcycle Manufacturers|http://www.motostn.tn|http://www.motostn.tn/careers|http://www.motostn.tn/news
5|Tunisian Two-Wheelers|Motorcycle Manufacturers|http://www.ttw.tn|http://www.ttw.tn/careers|http://www.ttw.tn/news
6|Société des Motos Tunisiennes|Motorcycle Manufacturers|http://www.smt.tn|http://www.smt.tn/careers|http://www.smt.tn/news
7|Société de Motos et Accessoires|Motorcycle Manufacturers|http://www.sma.tn|http://www.sma.tn/careers|http://www.sma.tn/news
8|Motos et Cycles de Tunisie|Motorcycle Manufacturers|http://www.mct.tn|http://www.mct.tn/careers|http://www.mct.tn/news
9|Société de Production de Motos|Motorcycle Manufacturers|http://www.spm.tn|http://www.spm.tn/careers|http://www.spm.tn/news
10|Tunisian Motorbike Industries|Motorcycle Manufacturers|http://www.tmi.tn|http://www.tmi.tn/careers|http://www.tmi.tn/news

|||Consumer electronics
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne d'Électronique|Consumer Electronics|http://www.ste.tn|http://www.ste.tn/careers|http://www.ste.tn/news
2|Tunisian Electronics Manufacturing|Consumer Electronics|http://www.tem.tn|http://www.tem.tn/careers|http://www.tem.tn/news
3|Société de Distribution d'Électronique|Consumer Electronics|http://www.sde.tn|http://www.sde.tn/careers|http://www.sde.tn/news
4|Société Tunisienne de Technologie|Consumer Electronics|http://www.stt.tn|http://www.stt.tn/careers|http://www.stt.tn/news
5|ElectroTunisie|Consumer Electronics|http://www.electrotunisie.tn|http://www.electrotunisie.tn/careers|http://www.electrotunisie.tn/news
6|Société des Appareils Électroniques|Consumer Electronics|http://www.sae.tn|http://www.sae.tn/careers|http://www.sae.tn/news
7|Tunisian Consumer Electronics|Consumer Electronics|http://www.tce.tn|http://www.tce.tn/careers|http://www.tce.tn/news
8|Société d'Informatique et d'Électronique|Consumer Electronics|http://www.sie.tn|http://www.sie.tn/careers|http://www.sie.tn/news
9|Société Tunisienne de Dispositifs Électroniques|Consumer Electronics|http://www.stde.tn|http://www.stde.tn/careers|http://www.stde.tn/news
10|Tunisian Electronics Group|Consumer Electronics|http://www.teg.tn|http://www.teg.tn/careers|http://www.teg.tn/news

|||Home furnishings
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Mobilier|Home Furnishings|http://www.stm.tn|http://www.stm.tn/careers|http://www.stm.tn/news
2|Tunisian Home Decor|Home Furnishings|http://www.thd.tn|http://www.thd.tn/careers|http://www.thd.tn/news
3|Société de Fabrication de Meubles|Home Furnishings|http://www.sfm.tn|http://www.sfm.tn/careers|http://www.sfm.tn/news
4|Mobiliers de Tunisie|Home Furnishings|http://www.mobilierstn.tn|http://www.mobilierstn.tn/careers|http://www.mobilierstn.tn/news
5|Société Tunisienne de Décoration|Home Furnishings|http://www.std.tn|http://www.std.tn/careers|http://www.std.tn/news
6|Tunisian Furniture Company|Home Furnishings|http://www.tfc.tn|http://www.tfc.tn/careers|http://www.tfc.tn/news
7|Société de Meubles et Accessoires|Home Furnishings|http://www.sma.tn|http://www.sma.tn/careers|http://www.sma.tn/news
8|Société Tunisienne de Literie|Home Furnishings|http://www.stl.tn|http://www.stl.tn/careers|http://www.stl.tn/news
9|Tunisian Interior Design|Home Furnishings|http://www.tid.tn|http://www.tid.tn/careers|http://www.tid.tn/news
10|Société de Décoration et Mobilier|Home Furnishings|http://www.sdm.tn|http://www.sdm.tn/careers|http://www.sdm.tn/news

|||Homebuilding
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne de Construction|Homebuilding|http://www.stc.tn|http://www.stc.tn/careers|http://www.stc.tn/news
2|Tunisian Home Builders|Homebuilding|http://www.thb.tn|http://www.thb.tn/careers|http://www.thb.tn/news
3|Société de Promotion Immobilière|Homebuilding|http://www.spi.tn|http://www.spi.tn/careers|http://www.spi.tn/news
4|Constructeurs de Tunisie|Homebuilding|http://www.ct.tn|http://www.ct.tn/careers|http://www.ct.tn/news
5|Société de Construction et d'Architecture|Homebuilding|http://www.sca.tn|http://www.sca.tn/careers|http://www.sca.tn/news
6|Tunisian Real Estate Developers|Homebuilding|http://www.tred.tn|http://www.tred.tn/careers|http://www.tred.tn/news
7|Société de Bâtiment Tunisienne|Homebuilding|http://www.sbt.tn|http://www.sbt.tn/careers|http://www.sbt.tn/news
8|Société de Construction et de Rénovation|Homebuilding|http://www.scr.tn|http://www.scr.tn/careers|http://www.scr.tn/news
9|Tunisian Housing Solutions|Homebuilding|http://www.ths.tn|http://www.ths.tn/careers|http://www.ths.tn/news
10|Société de Développement Urbain|Homebuilding|http://www.sdu.tn|http://www.sdu.tn/careers|http://www.sdu.tn/news

|||Household appliances
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne des Appareils Ménagers|Household Appliances|http://www.stam.tn|http://www.stam.tn/careers|http://www.stam.tn/news
2|Tunisian Home Appliances|Household Appliances|http://www.thap.tn|http://www.thap.tn/careers|http://www.thap.tn/news
3|Société de Fabrication d'Appareils Électroménagers|Household Appliances|http://www.sfae.tn|http://www.sfae.tn/careers|http://www.sfae.tn/news
4|ElectroMénager Tunisie|Household Appliances|http://www.emt.tn|http://www.emt.tn/careers|http://www.emt.tn/news
5|Société des Appareils Ménagers|Household Appliances|http://www.sam.tn|http://www.sam.tn/careers|http://www.sam.tn/news
6|Tunisian Appliance Solutions|Household Appliances|http://www.tas.tn|http://www.tas.tn/careers|http://www.tas.tn/news
7|Société de Distribution d'Appareils Ménagers|Household Appliances|http://www.sdapm.tn|http://www.sdapm.tn/careers|http://www.sdapm.tn/news
8|Société Tunisienne de Réfrigération|Household Appliances|http://www.str.tn|http://www.str.tn/careers|http://www.str.tn/news
9|Tunisian Kitchen Appliances|Household Appliances|http://www.tka.tn|http://www.tka.tn/careers|http://www.tka.tn/news
10|Société de Fabrication de Réfrigérateurs|Household Appliances|http://www.sfr.tn|http://www.sfr.tn/careers|http://www.sfr.tn/news

|||Housewares & specialties
Ranking|Company Name|Subindustry|Website|Careers Page|News/Information Page
1|Société Tunisienne des Articles de Maison|Housewares & Specialties|http://www.stam.tn|http://www.stam.tn/careers|http://www.stam.tn/news
2|Tunisian Houseware Solutions|Housewares & Specialties|http://www.ths.tn|http://www.ths.tn/careers|http://www.ths.tn/news
3|Société de Fabrication d'Articles Ménagers|Housewares & Specialties|http://www.sfam.tn|http://www.sfam.tn/careers|http://www.sfam.tn/news
4|Maison et Décor Tunisien|Housewares & Specialties|http://www.mdt.tn|http://www.mdt.tn/careers|http://www.mdt.tn/news
5|Société des Produits de Maison|Housewares & Specialties|http://www.spm.tn|http://www.spm.tn/careers|http://www.spm.tn/news
6|Tunisian Kitchenware Company|Housewares & Specialties|http://www.tkc.tn|http://www.tkc.tn/careers|http://www.tkc.tn/news
7|Société de Distribution d'Articles de Maison|Housewares & Specialties|http://www.sdam.tn|http://www.sdam.tn/careers|http://www.sdam.tn/news
8|Tunisian Crafts and Housewares|Housewares & Specialties|http://www.tch.tn|http://www.tch.tn/careers|http://www.tch.tn/news
